Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Tariff Plan,Status,Age,Customer Value,FN,FP,Churn
6,0,36,2,4810,87,16,38,1,1,44,259.88,233.892,75.988,0
5,0,36,1,6213,99,21,25,1,1,42,378.54,340.686,87.854,0
8,0,36,0,2533,58,22,30,1,2,34,191.64,172.476,69.164,0
24,0,36,4,15435,229,68,45,2,1,42,898.56,808.704,139.856,0
3,0,36,2,3390,31,497,21,1,1,43,2124.84,1912.356,262.484,0
8,0,35,1,15780,186,164,43,1,1,37,1456.47,1310.823,195.647,0
2,0,35,2,6795,90,200,39,1,1,42,1075.4,967.86,157.54,0
0,0,35,0,1170,18,14,24,1,2,36,116.46,104.814,61.646,0
1,0,36,0,1005,18,27,21,1,2,43,167.535,150.7815,66.7535,0
0,1,35,0,295,4,14,13,1,2,33,76.455,68.8095,60,1
2,0,35,1,7803,131,398,56,1,1,39,2148.03,1933.227,264.803,0
6,0,35,2,11760,158,25,60,1,1,37,576.72,519.048,107.672,0
7,0,35,2,7013,79,122,50,1,1,40,868.14,781.326,136.814,0
22,0,31,0,1250,51,30,30,1,2,44,193.545,174.1905,69.3545,1
20,0,34,9,10730,97,15,55,1,1,32,308.175,277.3575,80.8175,0
12,0,34,2,6113,102,40,37,1,1,42,459.675,413.7075,95.9675,0
0,0,32,1,3135,26,14,27,1,1,36,182.44,164.196,68.244,0
8,0,33,0,3285,45,23,29,1,2,31,253.35,228.015,75.335,1
8,1,34,0,2563,48,48,44,1,2,31,296.44,266.796,79.644,1
0,0,34,0,428,6,14,15,1,2,42,73.36,66.024,60,1
0,,34,1,1963,29,14,19,1,1,44,135.68,122.112,63.568,0
2,,31,2,7080,101,28,35,1,1,33,249.525,224.5725,74.9525,0
0,,34,0,923,11,23,17,1,2,35,80.85,72.765,60,1
0,,34,2,633,8,18,15,1,1,35,36.615,32.9535,60,0
24,,29,4,16370,242,14,93,1,1,42,810.54,729.486,131.054,0
5,0,32,4,7260,120,285,46,2,1,34,1614.6,1453.14,211.46,0
1,0,34,1,4013,86,16,41,1,1,33,256.455,230.8095,75.6455,0
2,1,33,0,1960,48,52,33,1,2,44,288.32,259.488,78.832,1
5,0,34,1,3075,57,189,36,1,1,33,991.44,892.296,149.144,0
3,0,25,2,1610,40,207,24,2,1,31,1005.75,905.175,150.575,0
3,0,24,1,1863,43,44,81,1,1,42,157.65,141.885,65.765,0
10,0,25,0,995,29,24,20,1,2,44,154.08,138.672,65.408,0
0,0,24,0,1120,14,35,16,1,2,36,115.85,104.265,61.585,0
9,0,23,1,1520,36,33,26,1,1,42,218.52,196.668,71.852,0
1,0,23,1,3520,65,22,36,1,1,36,231.4,208.26,73.14,0
1,0,16,1,1990,30,42,27,1,1,31,279.9,251.91,77.99,0
15,0,15,2,6688,145,99,55,2,1,39,920.315,828.2835,142.0315,0
11,0,13,1,9228,175,87,53,1,1,30,452.575,407.3175,95.2575,0
7,0,14,4,3148,49,45,32,1,1,33,307.88,277.092,80.788,0
1,0,7,2,4685,44,229,23,1,1,32,1105.16,994.644,160.516,0
2,1,7,2,1783,23,14,20,1,1,44,128.24,115.416,62.824,1
0,0,36,0,3465,55,0,10,1,1,31,158.4,142.56,65.84,0
0,0,37,0,0,0,0,0,1,2,42,null,0,60,0
1,0,35,0,1548,44,331,7,1,1,31,1561.14,1405.026,206.114,0
1,0,36,0,3293,50,0,18,1,1,33,183.865,165.4785,68.3865,0
0,0,36,0,1488,42,0,16,1,1,41,84.15,75.735,60,0
2,0,36,0,2870,66,4,11,1,1,34,150.12,135.108,65.012,0
0,0,36,0,1455,23,257,1,1,1,39,1087.12,978.408,158.712,0
4,0,35,0,8210,105,116,26,1,1,35,796.6,716.94,129.66,0
0,0,36,0,12868,153,0,27,1,1,39,520.84,468.756,102.084,0
0,0,36,0,3610,67,0,8,1,1,39,147.08,132.372,64.708,0
0,0,36,0,5013,79,0,13,1,1,37,229.14,206.226,72.914,0
0,0,36,0,1333,38,0,4,1,2,35,54.84,49.356,60,0
16,0,36,0,14235,209,26,15,1,1,40,681.76,613.584,118.176,0
0,0,36,0,2190,11,455,5,1,1,36,1908.04,1717.236,240.804,0
0,0,35,0,14580,166,122,13,1,1,40,1212.57,1091.313,171.257,0
0,0,35,0,5595,70,158,9,1,1,39,858.6,772.74,135.86,0
0,0,35,0,0,0,0,0,1,2,30,null,0,60,0
0,0,36,0,0,0,0,0,1,2,42,null,0,60,0
0,0,35,0,,,0,0,1,2,34,null,0,60,1
0,0,35,0,6603,111,356,26,1,1,36,1904.13,1713.717,240.413,0
0,0,35,0,10560,138,0,30,1,1,42,427.92,385.128,92.792,0
0,0,35,0,5813,59,80,20,1,1,33,624.24,561.816,112.424,0
7,o,31,0,50,2,0,1,1,2,43,2.34,2.106,60,1
12,o,34,5,9530,77,0,25,1,1,38,240.175,216.1575,74.0175,0
4,o,34,0,4913,82,0,7,1,1,40,224.775,202.2975,72.4775,1
0,o,32,0,1935,6,0,2,1,1,40,77.64,69.876,60,0
0,o,33,0,2085,25,0,9,1,2,42,94.95,85.455,60,1
0,1,34,0,1363,28,6,14,1,2,38,79.64,71.676,60,1
0,0,34,0,0,0,0,0,1,2,33,,0,60,1
0,0,34,0,0,0,0,0,1,1,31,,0,60,0
0,0,31,0,5880,81,0,5,1,1,40,149.025,134.1225,64.9025,0
0,1,34,0,0,0,0,0,1,2,30,,0,60,1
0,0,34,0,0,0,0,0,1,1,38,,0,60,0
16,0,29,0,15170,222,0,63,1,1,39,692.64,623.376,119.264,0
0,0,32,0,6060,100,243,16,2,1,33,1370.7,1233.63,187.07,0
0,0,34,0,2813,66,0,11,1,1,43,129.555,116.5995,62.9555,0
0,0,33,0,760,28,10,3,1,2,37,71.52,64.368,60,0
0,0,34,0,1875,37,147,6,1,1,32,747.54,672.786,124.754,0
0,0,25,0,1903,20,165,8,2,1,43,829.035,746.1315,132.9035,0
0,0,24,0,663,23,2,51,1,1,41,22.15,19.935,60,0
0,0,25,0,0,0,0,0,1,2,32,,0,60,0
0,0,24,0,0,0,0,0,1,2,40,,0,60,0
0,0,23,0,,0,0,0,1,1,43,,0,60,0
0,0,23,0,2320,45,0,6,1,1,30,94.6,85.14,60,0
0,0,16,0,0,0,0,0,1,1,41,null,0,60,0
7,0,15,0,5488,125,57,25,2,1,44,622.215,559.9935,112.2215,0
3,0,13,0,8028,155,45,23,1,1,34,317.075,285.3675,81.7075,0
0,0,14,0,1948,29,3,2,1,1,39,91.08,81.972,60,0
0,0,7,0,3485,24,187,21,1,1,42,888.36,799.524,138.836,0
0,0,7,0,0,0,0,0,1,1,41,null,0,60,1
3,0,37,0,4180,71,30,19,1,1,33,290.04,261.036,79.004,0
0,0,38,0,128,5,32,6,1,2,32,133.32,119.988,63.332,0
5,0,36,0,2263,60,384,26,1,1,30,1628.92,1466.028,212.892,0
5,0,37,0,4008,66,26,37,1,1,33,367.07,330.363,86.707,0
0,0,37,0,2203,58,27,35,1,1,38,223.245,200.9205,72.3245,0
6,0,37,1,3585,82,57,30,1,1,38,374.68,337.212,87.468,0
0,0,37,0,2170,39,310,20,1,1,36,1328.36,1195.524,182.836,0
8,0,36,2,8925,121,169,45,1,1,38,1037.84,934.056,153.784,0
2,0,37,0,13583,169,25,46,1,1,31,650.08,585.072,115.008,0
2,0,37,1,4325,83,27,27,1,1,35,284.32,255.888,78.432,0
1,0,37,0,5728,95,32,14,1,1,41,360.92,324.828,86.092,0
4,0,37,0,2048,54,33,19,1,2,41,216.08,194.472,71.608,0
20,0,37,3,14950,225,79,34,1,1,42,923,830.7,142.3,0
0,0,37,1,2905,27,508,10,1,1,37,2149.28,1934.352,264.928,0
4,0,36,0,15295,182,175,32,1,1,40,1483.965,1335.5685,198.3965,0
0,0,36,1,6310,86,211,28,1,1,39,1099.84,989.856,159.984,0
0,0,36,0,685,14,25,13,1,2,42,143.955,129.5595,64.3955,0
0,0,37,0,520,14,38,10,1,2,33,173.36,156.024,67.336,0
0,0,36,0,0,0,25,0,1,2,33,112.5,101.25,61.25,1
0,0,36,0,7318,127,409,45,1,1,42,1933.8,1740.42,243.38,0
2,0,36,1,11275,154,36,49,1,1,40,375.725,338.1525,87.5725,0
3,0,36,1,6528,75,133,39,1,1,31,895.635,806.0715,139.5635,0
18,0,32,0,765,47,41,19,1,2,44,196.48,176.832,69.648,1
16,0,35,8,10245,93,26,44,2,1,33,194.07,174.663,69.407,0
8,1,35,1,5628,98,51,26,1,1,39,487.17,438.453,98.717,1
0,0,33,0,2650,22,25,16,1,1,32,206.88,186.192,70.688,0
4,1,34,0,2800,41,34,18,1,2,32,249.64,224.676,74.964,1
4,0,35,0,2078,44,59,33,1,2,44,320.88,288.792,82.088,1
0,0,35,0,0,0,25,0,1,2,34,100,90,60,1
0,0,35,0,1478,25,25,8,1,1,42,100.075,90.0675,60.0075,0
0,0,32,1,6595,97,39,24,1,1,38,158.88,142.992,65.888,0
0,0,35,0,438,7,34,6,1,2,34,96.125,86.5125,60,1
0,0,35,1,148,4,29,4,1,1,41,45.78,41.202,60,0
20,0,30,3,15885,238,25,82,1,1,39,838.035,754.2315,133.8035,0
1,0,33,3,6775,116,296,35,2,1,30,1642.095,1477.8855,214.2095,0
0,0,35,0,3528,82,27,30,1,1,35,252.4,227.16,75.24,0
0,0,34,0,1475,44,63,22,1,2,35,312.76,281.484,81.276,0
1,0,35,0,2590,53,200,25,1,1,36,1018.935,917.0415,151.8935,0
0,0,26,1,1125,36,218,13,2,1,31,1033.245,929.9205,153.3245,0
-0.0000009,0,25,0,1378,39,55,70,1,1,36,172.925,155.6325,67.2925,0
6,0,26,0,510,25,35,9,1,2,34,161.4,145.26,66.14,0
-0.0000009,0,25,0,635,10,46,5,1,2,37,131.125,118.0125,63.1125,0
5,0,24,0,1035,32,44,15,1,1,38,246.015,221.4135,74.6015,0
-0.0000009,0,24,0,3035,61,33,25,1,1,41,255.84,230.256,75.584,0
-0.0000009,0,17,0,1505,26,53,16,1,1,31,307.395,276.6555,80.7395,0
11,0,16,1,6203,141,110,44,2,1,42,780.48,702.432,128.048,0
7,0,14,0,8743,171,98,42,1,1,38,280.71,252.639,78.071,0
3,0,15,3,2663,45,56,21,1,1,30,332.32,299.088,83.232,0
0,0,8,1,4200,40,240,12,1,1,41,1129.6,1016.64,162.96,0
0,1,8,1,1298,19,25,9,1,1,33,152.68,137.412,65.268,1
3,0,35,0,3950,59,0,11,1,1,36,180.405,162.3645,68.0405,0
0,0,36,0,0,0,0,0,1,2,41,,0,60,0
5,0,34,0,2033,48,320,18,1,1,30,1533.645,1380.2805,203.3645,0
5,0,35,0,3778,54,0,29,1,1,37,210.76,189.684,71.076,0
0,0,35,0,1973,46,0,27,1,1,38,111.045,99.9405,61.1045,0
6,0,35,0,3355,70,0,22,1,1,32,154.125,138.7125,65.4125,0
0,0,35,0,1940,27,246,12,1,1,39,1062.68,956.412,156.268,0
8,0,34,0,-8695,109,105,37,1,1,33,772.16,694.944,127.216,0
2,0,35,0,13353,157,0,38,1,1,32,540.4,486.36,104.04,0
2,0,35,0,4095,71,0,19,1,1,35,166.64,149.976,66.664,0
1,0,35,0,5498,83,0,6,1,1,33,251.145,226.0305,75.1145,0
4,0,35,0,1818,42,0,11,1,2,31,74.4,66.96,60,0
20,0,35,1,14720,213,15,26,1,1,44,739.485,665.5365,123.9485,0
0,0,35,0,2675,15,444,2,1,1,37,1883.6,1695.24,238.36,0
4,0,34,0,15065,170,111,24,1,1,32,1185.075,1066.5675,168.5075,0
0,0,34,0,6080,74,147,20,1,1,39,834.16,750.744,133.416,0
0,0,34,0,455,2,0,5,1,2,30,20.565,18.5085,60,0
0,0,35,0,290,2,0,2,1,2,41,13.14,11.826,60,0
0,0,34,0,0,,0,0,1,2,37,,0,60,1
0,0,34,0,7088,115,345,37,1,1,34,1876.635,1688.9715,237.6635,0
2,0,34,0,11045,142,0,41,1,1,41,447.48,402.732,94.748,0
3,0,34,0,6298,63,69,31,1,1,44,596.745,537.0705,109.6745,0
18,0,30,0,535,35,0,11,1,2,43,25.65,23.085,60,1
16,0,33,6,10015,81,0,36,1,1,44,252.4,227.16,75.24,0
8,0,33,0,5398,86,0,18,1,1,43,246.78,222.102,74.678,1
0,0,31,0,2420,10,0,8,1,1,36,97.2,87.48,60,0
4,1,32,0,2570,29,0,10,1,2,36,116.955,105.2595,61.6955,1
4,0,33,0,1848,32,0,25,1,2,35,75.2,67.68,60,1
0,0,33,0,0,0,0,0,1,2,32,,0,60,1
0,0,33,0,1248,13,0,3,1,1,30,50.44,45.396,60,0
0,0,30,0,6365,85,0,16,1,1,34,161.25,145.125,66.125,0
0,0,33,0,0,0,0,0,1,2,44,,0,60,1
0,0,33,0,0,0,0,0,1,1,32,,0,60,0
20,0,28,1,15655,226,0,74,1,1,38,714.645,643.1805,121.4645,0
1,0,31,1,6545,104,232,27,2,1,36,1343.205,1208.8845,184.3205,0
0,0,33,0,3298,70,0,22,1,1,37,151.56,136.404,65.156,0
0,0,32,0,1245,32,0,14,1,2,41,51.08,45.972,60,0
1,0,33,0,2360,41,136,17,1,1,41,720.045,648.0405,122.0045,0
0,0,24,0,895,24,154,5,2,1,38,734.355,660.9195,123.4355,0
0,0,23,0,1148,27,0,62,1,1,38,29.375,26.4375,60,0
6,0,24,0,280,13,0,1,1,2,42,13.185,11.8665,60,0
0,0,23,0,0,0,0,0,1,2,33,,0,60,0
5,0,22,0,805,20,0,7,1,1,38,45.375,40.8375,60,0
0,0,22,0,2805,49,0,17,1,1,32,114.16,102.744,61.416,0
0,0,15,0,1275,14,0,8,1,1,30,58.005,52.2045,60,0
11,0,14,0,5973,129,46,36,2,1,31,588.61,529.749,108.861,0
7,0,12,0,8513,159,34,34,1,1,32,301.8,271.62,80.18,0
3,0,13,1,2433,33,0,13,1,1,44,98.64,88.776,60,0
0,0,6,0,3970,28,176,4,1,1,30,971.91,874.719,147.191,0
0,1,6,0,1068,7,0,1,1,1,31,48.375,43.5375,60,1
5,0,36,0,4255,66,7,18,1,1,39,225.945,203.3505,72.5945,0
0,0,37,0,0,0,9,0,1,2,40,40.5,36.45,60,0
7,0,35,0,2338,55,361,25,1,1,32,1732.185,1558.9665,223.2185,0
7,0,36,0,4083,61,3,36,1,1,42,244.42,219.978,74.442,0
0,0,36,0,2278,53,4,34,1,1,36,150.205,135.1845,65.0205,0
8,0,36,0,3660,77,34,29,1,1,31,321.165,289.0485,82.1165,0
1,0,36,0,2245,34,287,19,1,1,42,1239.16,1115.244,173.916,0
10,0,35,1,9000,116,146,44,1,1,32,948.64,853.776,144.864,0
4,0,36,0,13658,164,2,45,1,1,33,560.88,504.792,106.088,0
4,0,36,0,4400,78,4,26,1,1,44,195.12,175.608,69.512,0
3,0,36,0,5803,90,9,13,1,1,38,305.685,275.1165,80.5685,0
6,1,36,0,2123,49,10,18,1,2,36,126.88,114.192,62.688,0
22,0,36,2,15025,220,56,33,1,1,43,833.8,750.42,133.38,0
1,0,36,0,2980,22,485,9,1,1,33,2060.08,1854.072,256.008,0
6,0,35,o0,15370,177,152,31,1,1,43,1383.615,1245.2535,188.3615,0
0,0,35,o1,6385,81,188,27,1,1,34,1010.64,909.576,151.064,0
0,0,35,o2,760,9,2,12,1,2,32,43.605,39.2445,60,0
0,0,36,o3,595,9,15,9,1,2,31,94.68,85.212,60,0
0,0,35,o4,0,0,2,0,1,2,33,9,8.1,60,1
0,0,35,o5,7393,122,386,44,1,1,31,2075.175,1867.6575,257.5175,0
4,0,35,o6,11350,149,13,48,1,1,40,511.96,460.764,101.196,0
5,0,35,o7,6603,70,110,38,1,1,41,795.285,715.7565,129.5285,0
20,0,31,o8,840,42,18,18,1,2,33,120.69,108.621,62.069,1
18,0,34,7,10320,88,3,43,1,1,33,267.7,240.93,76.77,0
10,0,34,0,5703,93,28,25,1,1,42,386.82,348.138,88.682,1
0,0,32,0,2725,17,2,15,1,1,34,117.68,105.912,61.768,0
6,0,33,0,2875,36,11,17,1,2,35,180.495,162.4455,68.0495,1
6,1,34,0,2153,39,36,32,1,2,32,231.68,208.512,73.168,1
0,0,34,0,0,0,2,0,1,2,37,8,7.2,60,1
0,0,34,0,1553,20,2,7,1,1,36,70.92,63.828,60,0
0,0,31,0,6670,92,16,23,1,1,35,209.05,188.145,70.905,0
0,0,34,0,513,2,11,5,1,2,41,40.375,36.3375,60,1
0,0,34,0,0,0,6,0,1,1,43,9,8.1,60,0
22,0,29,2,15960,233,2,81,1,1,43,737.685,663.9165,123.7685,0
3,0,32,2,6850,111,273,34,2,1,31,1541.745,1387.5705,204.1745,0
0,0,34,0,3603,77,4,29,1,1,42,183.6,165.24,68.36,0
0,0,33,0,1550,39,40,21,1,2,43,223.56,201.204,72.356,0
3,0,34,0,2665,48,177,24,1,1,41,918.585,826.7265,141.8585,0
1,0,25,0,1200,31,195,12,2,1,37,932.895,839.6055,143.2895,0
1,0,24,0,1453,34,32,69,1,1,38,117.175,105.4575,61.7175,0
8,0,25,0,585,20,12,8,1,2,39,81.225,73.1025,60,0
o,0,24,0,710,5,23,4,1,2,43,75.375,67.8375,60,0
7,0,23,0,1110,27,21,14,1,1,31,145.665,131.0985,64.5665,0
o,0,23,0,3110,56,10,24,1,1,44,166.64,149.976,66.664,0
O,0,16,0,1580,21,30,15,1,1,40,207.045,186.3405,70.7045,0
13,0,15,0,6277,136,87,43,2,1,31,831.215,748.0935,133.1215,0
9,0,13,0,8817,166,75,41,1,1,31,412.075,370.8675,91.2075,0
5,0,14,2,2737,40,33,20,1,1,30,243.08,218.772,74.308,0
O,0,7,0,4275,35,217,11,1,1,34,1040.4,936.36,154.04,0
0,1,7,0,1372,14,2,8,1,1,37,71.37,64.233,60,1
1,0,36,0,3875,64,0,12,1,1,38,177.255,159.5295,67.7255,0
0,0,37,0,0,0,0,0,1,2,35,,0,60,0
3,0,35,0,1958,53,343,19,1,1,38,1633.995,1470.5955,213.3995,0
3,0,36,0,3703,59,0,30,1,1,30,169.29,152.361,66.929,0
0,0,36,0,1898,51,0,28,1,1,43,107.195,96.4755,60.7195,0
4,0,36,0,3280,75,16,23,1,1,33,222.975,200.6775,72.2975,0
0,0,36,0,1865,32,269,13,1,1,43,1151.88,1036.692,165.188,0
6,0,35,1,8620,114,128,38,1,1,43,861.36,775.224,136.136,0
0,0,36,0,13278,162,0,39,1,1,38,537.6,483.84,103.76,0
0,0,36,0,4020,76,0,20,1,1,33,163.84,147.456,66.384,0
0,0,36,0,5423,88,0,7,1,1,38,247.995,223.1955,74.7995,0
2,0,36,0,1743,47,0,12,1,2,37,71.6,64.44,60,0
18,0,36,2,-14645,218,38,27,1,1,38,746.52,671.868,124.652,0
0,0,36,0,2600,20,467,3,1,1,38,1972.8,1775.52,247.28,0
2,0,35,0,14990,175,134,25,1,1,37,1285.425,1156.8825,178.5425,0
0,0,35,0,6005,79,170,21,1,1,37,923.36,831.024,142.336,0
0,0,35,0,380,7,0,6,1,2,32,17.415,15.6735,60,0
o,0,36,0,215,7,0,3,1,2,44,9.99,8.991,60,0
0,0,35,0,0,0,0,0,1,2,38,null,0,60,1
0,0,35,0,7013,120,368,38,1,1,31,1976.985,1779.2865,247.6985,0
0,0,35,0,10970,147,0,42,1,1,43,444.68,400.212,94.468,0
1,0,35,0,6223,68,92,32,1,1,44,697.095,627.3855,119.7095,0
16,1,31,0,460,40,0,12,1,2,41,22.5,20.25,60,1
14,0,34,7,9940,86,0,37,1,1,37,250.65,225.585,75.065,0
6,0,34,0,5323,91,10,19,1,1,30,288.63,259.767,78.863,1
0,0,32,0,2345,15,0,9,1,1,41,94.4,84.96,60,0
2,1,33,0,2495,34,0,11,1,2,33,113.805,102.4245,61.3805,1
2,0,34,0,1773,37,18,26,1,2,43,144.4,129.96,64.44,1
0,0,34,0,0,0,0,0,1,2,30,null,0,60,1
0,0,34,0,1173,18,0,1,1,1,40,47.64,42.876,60,0
0,0,31,0,6290,90,0,17,1,1,43,159.5,143.55,65.95,0
0,0,34,0,0,0,0,0,1,2,34,,0,60,1
0,0,34,0,0,0,0,0,1,1,42,,0,60,0
18,0,29,2,15580,231,0,75,1,1,39,711.495,640.3455,121.1495,0
0,0,32,2,6470,109,255,28,2,1,33,1443.555,1299.1995,194.3555,0
0,0,34,0,3223,75,0,23,1,1,34,148.41,133.569,64.841,0
0,0,33,0,1170,37,22,15,1,2,43,136.28,122.652,63.628,0
0,0,34,0,2285,46,159,18,1,1,44,820.395,738.3555,132.0395,0
0,0,25,0,820,29,177,6,2,1,33,834.705,751.2345,133.4705,0
0,0,24,0,1073,32,14,63,1,1,41,62.625,56.3625,60,0
4,0,25,0,205,18,0,2,1,2,31,10.035,9.0315,60,0
0,0,24,0,0,0,5,0,1,2,41,12.5,11.25,60,0
3,0,23,0,730,25,3,8,1,1,36,47.475,42.7275,60,0
0,0,23,0,2730,54,0,18,1,1,36,111.36,100.224,61.136,0
0,0,16,0,1200,19,12,9,1,1,35,108.855,97.9695,60.8855,0
9,0,15,0,5897,134,69,37,2,1,43,711.205,640.0845,121.1205,0
5,0,13,0,8437,164,57,35,1,1,36,357.525,321.7725,85.7525,0
1,0,14,2,2357,38,15,14,1,1,38,155.8,140.22,65.58,0
0,0,7,0,3895,33,199,5,1,1,35,953.12,857.808,145.312,0
0,0,7,0,992,12,0,2,1,1,31,45.18,40.662,60,1
1,0,31,0,4065,59,0,14,1,1,34,185.58,167.022,68.558,0
0,0,32,0,0,,0,0,1,2,32,,0,60,0
3,0,30,0,2148,48,344,21,1,1,39,1646.82,1482.138,214.682,0
3,0,31,0,3893,54,0,32,1,1,43,217.085,195.3765,71.7085,0
0,0,31,0,2088,46,0,30,1,1,30,117.37,105.633,61.737,0
4,0,31,0,3470,70,17,25,1,1,40,235.8,212.22,73.58,0
0,0,31,0,2055,27,270,15,1,1,31,1163.28,1046.952,166.328,0
6,0,30,0,8810,109,129,40,1,1,42,872.76,785.484,137.276,0
0,0,31,0,13468,157,0,41,1,1,30,545,490.5,104.5,0
0,0,31,0,4210,71,0,22,1,1,40,171.24,154.116,67.124,0
0,0,31,0,5613,83,0,9,1,1,30,256.32,230.688,75.632,0
2,0,31,0,1933,42,0,14,1,2,41,79,71.1,60,0
18,0,31,1,14835,213,39,29,1,1,43,852.66,767.394,135.266,0
0,0,31,0,2790,15,468,5,1,1,43,1984.2,1785.78,248.42,0
2,0,30,0,15180,170,135,27,1,1,30,1298.25,1168.425,179.825,0
0,0,30,0,6195,74,171,23,1,1,40,934.76,841.284,143.476,0
0,0,30,0,570,2,0,8,1,2,37,25.74,23.166,60,0
0,0,31,0,405,2,0,5,1,2,42,18.315,16.4835,60,0
0,0,30,0,0,0,0,0,1,2,40,,0,60,1
0,0,30,0,7203,115,369,40,1,1,37,1989.81,1790.829,248.981,0
0,0,30,0,11160,142,0,44,1,1,36,452.08,406.872,95.208,0
1,0,30,0,6413,63,93,34,1,1,35,709.92,638.928,120.992,0
16,0,26,0,650,35,1,14,1,2,36,35.325,31.7925,60,1
14,0,29,6,10130,81,0,39,1,1,40,255.275,229.7475,75.5275,0
6,0,29,0,5513,86,11,21,1,1,34,301.455,271.3095,80.1455,1
0,0,27,0,2535,10,0,11,1,1,35,101.8,91.62,60.18,0
2,0,28,0,2685,29,0,13,1,2,44,122.13,109.917,62.213,1
2,0,29,0,1963,32,19,28,1,2,35,155.8,140.22,65.58,1
0,0,29,0,,0,0,0,1,2,36,,0,60,1
0,0,29,0,1363,13,0,3,1,1,36,55.04,49.536,60,0
0,0,26,0,6480,85,0,19,1,1,30,164.125,147.7125,66.4125,0
0,0,29,0,0,0,0,0,1,2,41,null,0,60,1
0,0,29,0,,0,0,0,1,1,37,null,0,60,0
18,0,24,1,15770,226,0,77,1,1,39,719.82,647.838,121.982,0
0,0,27,1,6660,104,256,30,2,1,36,1456.38,1310.742,195.638,0
0,0,29,0,3413,70,0,25,1,1,37,156.735,141.0615,65.6735,0
0,0,28,0,1360,32,23,17,1,2,42,147.68,132.912,64.768,0
0,0,29,0,2475,41,160,20,1,1,39,833.22,749.898,133.322,0
0,0,20,0,1010,24,178,8,2,1,34,847.53,762.777,134.753,0
0,0,19,0,1263,27,15,65,1,1,44,69.75,62.775,60,0
4,0,20,0,395,13,0,4,1,2,35,18.36,16.524,60,0
0,0,19,0,520,4,6,2,1,2,38,28.1,25.29,60,0
3,0,18,0,920,20,4,10,1,1,37,73.7,66.33,60,0
0,0,18,0,2920,49,0,20,1,1,39,118.76,106.884,61.876,0
0,0,11,0,1390,14,13,11,1,1,33,121.68,109.512,62.168,0
9,0,10,0,6087,129,70,39,2,1,40,726.88,654.192,122.688,0
5,0,8,0,8627,159,58,37,1,1,43,364.65,328.185,86.465,0
1,0,9,1,2547,33,16,16,1,1,35,167.2,150.48,66.72,0
0,0,3,0,4085,28,200,7,1,1,34,1085.085,976.5765,158.5085,0
0,0,3,0,1182,7,0,4,1,1,37,53.505,48.1545,60,1
5,0,41,0,4065,71,6,16,1,1,37,189.44,170.496,68.944,0
0,0,42,0,13,5,8,3,1,2,43,32.72,29.448,60,0
7,0,40,0,2148,60,360,23,1,1,39,1528.32,1375.488,202.832,0
7,0,41,0,3893,66,2,34,1,1,43,228.745,205.8705,72.8745,0
0,0,41,0,2088,58,3,32,1,1,40,110.07,99.063,61.007,0
8,0,41,1,3470,82,33,27,1,1,38,274.08,246.672,77.408,0
1,0,41,0,2055,39,286,17,1,1,40,1227.76,1104.984,172.776,0
10,0,40,2,8810,121,145,42,1,1,39,937.24,843.516,143.724,0
4,0,41,0,13468,169,1,43,1,1,38,549.48,494.532,104.948,0
4,0,41,1,4210,83,3,24,1,1,34,183.72,165.348,68.372,0
3,0,41,0,5613,95,8,11,1,1,34,260.32,234.288,76.032,0
6,0,41,0,1933,54,9,16,1,2,43,115.48,103.932,61.548,0
22,0,41,3,14835,225,55,31,1,1,38,822.4,740.16,132.24,0
1,0,41,1,2790,27,484,7,1,1,40,2048.68,1843.812,254.868,0
6,0,40,0,15180,182,151,29,1,1,41,1370.79,1233.711,187.079,0
0,0,40,1,6195,86,187,25,1,1,42,999.24,899.316,149.924,0
0,0,40,0,570,14,1,10,1,2,35,30.78,27.702,60,0
0,0,41,0,405,14,14,7,1,2,37,72.76,65.484,60,0
0,0,40,0,0,0,1,0,1,2,44,4.5,4.05,60,1
0,0,40,0,7203,127,385,42,1,1,34,1833.2,1649.88,233.32,0
4,0,40,1,11160,154,12,46,1,1,36,312.85,281.565,81.285,0
5,0,40,1,6413,75,109,36,1,1,34,782.46,704.214,128.246,0
20,0,36,0,650,47,17,16,1,2,37,95.88,86.292,60,1
18,0,39,8,10130,93,2,41,1,1,42,156.345,140.7105,65.6345,0
10,0,39,1,5513,98,27,23,1,1,40,373.995,336.5955,87.3995,1
0,0,37,0,2535,22,1,13,1,1,34,106.28,95.652,60.628,0
6,1,38,0,2685,41,10,15,1,2,39,149.04,134.136,64.904,1
6,0,39,0,1963,44,35,30,1,2,43,220.28,198.252,72.028,1
0,0,39,0,0,,1,0,1,2,32,4,3.6,60,1
0,0,39,0,1363,25,1,5,1,1,30,37.2,33.48,60,0
0,0,36,1,6480,97,15,21,1,1,41,121.155,109.0395,62.1155,0
0,0,39,0,323,7,10,3,1,2,43,33.25,29.925,60,1
0,0,39,1,33,4,5,1,1,1,43,8.055,7.2495,60,0
22,0,34,3,15770,238,1,79,1,1,35,724.86,652.374,122.486,0
3,0,37,3,6660,116,272,32,2,1,34,1528.92,1376.028,202.892,0
0,0,39,0,3413,82,3,27,1,1,41,151.8,136.62,65.18,0
0,0,38,0,1360,44,39,19,1,2,31,212.16,190.944,71.216,0
3,0,39,0,2475,53,176,22,1,1,31,905.76,815.184,140.576,0
