complains,subs_len,charge_amount,seconds_of_use,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn
0,33,0,3298,70.0,0.0,22.0,1,1,37,151.56,0
0,32,0,1245,32.0,0.0,14.0,1,2,41,51.08,0
0,33,0,2360,41.0,136.0,17.0,1,1,41,720.045,0
0,24,0,895,24.0,154.0,5.0,2,1,38,734.355,0
0,23,0,1148,27.0,0.0,62.0,1,1,38,29.375,0
0,24,0,280,13.0,0.0,1.0,1,2,42,13.185,0
0,23,0,0,0.0,0.0,0.0,1,2,33,0.0,0
0,22,0,805,20.0,0.0,7.0,1,1,38,45.375,0
0,22,0,2805,49.0,0.0,17.0,1,1,32,114.16,0
0,15,0,1275,14.0,0.0,8.0,1,1,30,58.005,0
0,14,0,5973,129.0,46.0,36.0,2,1,31,588.61,0
0,12,0,8513,159.0,34.0,34.0,1,1,32,301.8,0
0,13,1,2433,33.0,0.0,13.0,1,1,44,98.64,0
0,6,0,3970,28.0,176.0,4.0,1,1,30,971.91,0
1,6,0,1068,7.0,0.0,1.0,1,1,31,48.375,1
0,36,0,4255,66.0,7.0,18.0,1,1,39,225.945,0
0,37,0,0,0.0,9.0,0.0,1,2,40,40.5,0
0,35,0,2338,55.0,361.0,25.0,1,1,32,1732.185,0
0,36,0,4083,61.0,3.0,36.0,1,1,42,244.42,0
0,36,0,2278,53.0,4.0,34.0,1,1,36,150.205,0
0,36,0,3660,77.0,34.0,29.0,1,1,31,321.165,0
0,36,0,2245,34.0,287.0,19.0,1,1,42,1239.16,0
0,35,1,9000,116.0,146.0,44.0,1,1,32,948.64,0
0,36,0,13658,164.0,2.0,45.0,1,1,33,560.88,0
0,36,0,4400,78.0,4.0,26.0,1,1,44,195.12,0
0,36,0,5803,90.0,9.0,13.0,1,1,38,305.685,0
1,36,0,2123,49.0,10.0,18.0,1,2,36,126.88,0
0,36,2,15025,220.0,56.0,33.0,1,1,43,833.8,0
0,36,0,2980,22.0,485.0,9.0,1,1,33,2060.08,0
0,35,0,15370,177.0,152.0,31.0,1,1,43,1383.615,0
0,35,1,6385,81.0,188.0,27.0,1,1,34,1010.64,0
0,35,2,760,9.0,2.0,12.0,1,2,32,43.605,0
0,36,3,595,9.0,15.0,9.0,1,2,31,94.68,0
0,35,4,0,0.0,2.0,0.0,1,2,33,9.0,1
0,35,5,7393,122.0,386.0,44.0,1,1,31,2075.175,0
0,35,6,11350,149.0,13.0,48.0,1,1,40,511.96,0
0,35,7,6603,70.0,110.0,38.0,1,1,41,795.285,0
0,31,8,840,42.0,18.0,18.0,1,2,33,120.69,1
0,34,7,10320,88.0,3.0,43.0,1,1,33,267.7,0
0,34,0,5703,93.0,28.0,25.0,1,1,42,386.82,1
0,32,0,2725,17.0,2.0,15.0,1,1,34,117.68,0
0,33,0,2875,36.0,11.0,17.0,1,2,35,180.495,1
1,34,0,2153,39.0,36.0,32.0,1,2,32,231.68,1
0,34,0,0,0.0,2.0,0.0,1,2,37,8.0,1
0,34,0,1553,20.0,2.0,7.0,1,1,36,70.92,0
0,31,0,6670,92.0,16.0,23.0,1,1,35,209.05,0
0,34,0,513,2.0,11.0,5.0,1,2,41,40.375,1
0,34,0,0,0.0,6.0,0.0,1,1,43,9.0,0
0,29,2,15960,233.0,2.0,81.0,1,1,43,737.685,0
0,32,2,6850,111.0,273.0,34.0,2,1,31,1541.745,0
0,34,0,3603,77.0,4.0,29.0,1,1,42,183.6,0
0,33,0,1550,39.0,40.0,21.0,1,2,43,223.56,0
0,34,0,2665,48.0,177.0,24.0,1,1,41,918.585,0
0,25,0,1200,31.0,195.0,12.0,2,1,37,932.895,0
0,24,0,1453,34.0,32.0,69.0,1,1,38,117.175,0
0,25,0,585,20.0,12.0,8.0,1,2,39,81.225,0
0,24,0,710,5.0,23.0,4.0,1,2,43,75.375,0
0,23,0,1110,27.0,21.0,14.0,1,1,31,145.665,0
0,23,0,3110,56.0,10.0,24.0,1,1,44,166.64,0
0,16,0,1580,21.0,30.0,15.0,1,1,40,207.045,0
0,15,0,6277,136.0,87.0,43.0,2,1,31,831.215,0
0,13,0,8817,166.0,75.0,41.0,1,1,31,412.075,0
0,14,2,2737,40.0,33.0,20.0,1,1,30,243.08,0
0,7,0,4275,35.0,217.0,11.0,1,1,34,1040.4,0
1,7,0,1372,14.0,2.0,8.0,1,1,37,71.37,1
0,36,0,3875,64.0,0.0,12.0,1,1,38,177.255,0
0,37,0,0,0.0,0.0,0.0,1,2,35,0.0,0
0,35,0,1958,53.0,343.0,19.0,1,1,38,1633.995,0
0,36,0,3703,59.0,0.0,30.0,1,1,30,169.29,0
0,36,0,1898,51.0,0.0,28.0,1,1,43,107.195,0
0,36,0,3280,75.0,16.0,23.0,1,1,33,222.975,0
0,36,0,1865,32.0,269.0,13.0,1,1,43,1151.88,0
0,35,1,8620,114.0,128.0,38.0,1,1,43,861.36,0
0,36,0,13278,162.0,0.0,39.0,1,1,38,537.6,0
0,36,0,4020,76.0,0.0,20.0,1,1,33,163.84,0
0,36,0,5423,88.0,0.0,7.0,1,1,38,247.995,0
0,36,0,1743,47.0,0.0,12.0,1,2,37,71.6,0
0,36,2,14645,218.0,38.0,27.0,1,1,38,746.52,0
0,36,0,2600,20.0,467.0,3.0,1,1,38,1972.8,0
0,35,0,14990,175.0,134.0,25.0,1,1,37,1285.425,0
0,35,0,6005,79.0,170.0,21.0,1,1,37,923.36,0
0,35,0,380,7.0,0.0,6.0,1,2,32,17.415,0
0,36,0,215,7.0,0.0,3.0,1,2,44,9.99,0
0,35,0,0,0.0,0.0,0.0,1,2,38,0.0,1
0,35,0,7013,120.0,368.0,38.0,1,1,31,1976.985,0
0,35,0,10970,147.0,0.0,42.0,1,1,43,444.68,0
0,35,0,6223,68.0,92.0,32.0,1,1,44,697.095,0
1,31,0,460,40.0,0.0,12.0,1,2,41,22.5,1
0,34,7,9940,86.0,0.0,37.0,1,1,37,250.65,0
0,34,0,5323,91.0,10.0,19.0,1,1,30,288.63,1
0,32,0,2345,15.0,0.0,9.0,1,1,41,94.4,0
1,33,0,2495,34.0,0.0,11.0,1,2,33,113.805,1
0,34,0,1773,37.0,18.0,26.0,1,2,43,144.4,1
0,34,0,0,0.0,0.0,0.0,1,2,30,0.0,1
0,34,0,1173,18.0,0.0,1.0,1,1,40,47.64,0
0,31,0,6290,90.0,0.0,17.0,1,1,43,159.5,0
0,34,0,0,0.0,0.0,0.0,1,2,34,0.0,1
0,34,0,0,0.0,0.0,0.0,1,1,42,0.0,0
0,29,2,15580,231.0,0.0,75.0,1,1,39,711.495,0
0,32,2,6470,109.0,255.0,28.0,2,1,33,1443.555,0
0,34,0,3223,75.0,0.0,23.0,1,1,34,148.41,0
0,33,0,1170,37.0,22.0,15.0,1,2,43,136.28,0
0,34,0,2285,46.0,159.0,18.0,1,1,44,820.395,0
0,25,0,820,29.0,177.0,6.0,2,1,33,834.705,0
0,24,0,1073,32.0,14.0,63.0,1,1,41,62.625,0
0,25,0,205,18.0,0.0,2.0,1,2,31,10.035,0
0,24,0,0,0.0,5.0,0.0,1,2,41,12.5,0
0,23,0,730,25.0,3.0,8.0,1,1,36,47.475,0
0,23,0,2730,54.0,0.0,18.0,1,1,36,111.36,0
0,16,0,1200,19.0,12.0,9.0,1,1,35,108.855,0
0,15,0,5897,134.0,69.0,37.0,2,1,43,711.205,0
0,13,0,8437,164.0,57.0,35.0,1,1,36,357.525,0
0,14,2,2357,38.0,15.0,14.0,1,1,38,155.8,0
0,7,0,3895,33.0,199.0,5.0,1,1,35,953.12,0
0,7,0,992,12.0,0.0,2.0,1,1,31,45.18,1
0,31,0,4065,59.0,0.0,14.0,1,1,34,185.58,0
0,32,0,0,69.49568827850527,0.0,0.0,1,2,32,0.0,0
0,30,0,2148,48.0,344.0,21.0,1,1,39,1646.82,0
0,31,0,3893,54.0,0.0,32.0,1,1,43,217.085,0
0,31,0,2088,46.0,0.0,30.0,1,1,30,117.37,0
0,31,0,3470,70.0,17.0,25.0,1,1,40,235.8,0
0,31,0,2055,27.0,270.0,15.0,1,1,31,1163.28,0
0,30,0,8810,109.0,129.0,40.0,1,1,42,872.76,0
0,31,0,13468,157.0,0.0,41.0,1,1,30,545.0,0
0,31,0,4210,71.0,0.0,22.0,1,1,40,171.24,0
0,31,0,5613,83.0,0.0,9.0,1,1,30,256.32,0
0,31,0,1933,42.0,0.0,14.0,1,2,41,79.0,0
0,31,1,14835,213.0,39.0,29.0,1,1,43,852.66,0
0,31,0,2790,15.0,468.0,5.0,1,1,43,1984.2,0
0,30,0,15180,170.0,135.0,27.0,1,1,30,1298.25,0
0,30,0,6195,74.0,171.0,23.0,1,1,40,934.76,0
0,30,0,570,2.0,0.0,8.0,1,2,37,25.74,0
0,31,0,405,2.0,0.0,5.0,1,2,42,18.315,0
0,30,0,0,0.0,0.0,0.0,1,2,40,0.0,1
0,30,0,7203,115.0,369.0,40.0,1,1,37,1989.81,0
0,30,0,11160,142.0,0.0,44.0,1,1,36,452.08,0
0,30,0,6413,63.0,93.0,34.0,1,1,35,709.92,0
0,26,0,650,35.0,1.0,14.0,1,2,36,35.325,1
0,29,6,10130,81.0,0.0,39.0,1,1,40,255.275,0
0,29,0,5513,86.0,11.0,21.0,1,1,34,301.455,1
0,27,0,2535,10.0,0.0,11.0,1,1,35,101.8,0
0,28,0,2685,29.0,0.0,13.0,1,2,44,122.13,1
0,29,0,1963,32.0,19.0,28.0,1,2,35,155.8,1
0,29,0,0,0.0,0.0,0.0,1,2,36,0.0,1
0,29,0,1363,13.0,0.0,3.0,1,1,36,55.04,0
0,26,0,6480,85.0,0.0,19.0,1,1,30,164.125,0
0,29,0,0,0.0,0.0,0.0,1,2,41,0.0,1
0,29,0,0,0.0,0.0,0.0,1,1,37,0.0,0
0,24,1,15770,226.0,0.0,77.0,1,1,39,719.82,0
0,27,1,6660,104.0,256.0,30.0,2,1,36,1456.38,0
0,29,0,3413,70.0,0.0,25.0,1,1,37,156.735,0
0,28,0,1360,32.0,23.0,17.0,1,2,42,147.68,0
0,29,0,2475,41.0,160.0,20.0,1,1,39,833.22,0
0,20,0,1010,24.0,178.0,8.0,2,1,34,847.53,0
0,19,0,1263,27.0,15.0,65.0,1,1,44,69.75,0
0,20,0,395,13.0,0.0,4.0,1,2,35,18.36,0
0,19,0,520,4.0,6.0,2.0,1,2,38,28.1,0
0,18,0,920,20.0,4.0,10.0,1,1,37,73.7,0
0,18,0,2920,49.0,0.0,20.0,1,1,39,118.76,0
0,11,0,1390,14.0,13.0,11.0,1,1,33,121.68,0
0,10,0,6087,129.0,70.0,39.0,2,1,40,726.88,0
0,8,0,8627,159.0,58.0,37.0,1,1,43,364.65,0
0,9,1,2547,33.0,16.0,16.0,1,1,35,167.2,0
0,3,0,4085,28.0,200.0,7.0,1,1,34,1085.085,0
0,3,0,1182,7.0,0.0,4.0,1,1,37,53.505,1
0,41,0,4065,71.0,6.0,16.0,1,1,37,189.44,0
0,42,0,13,5.0,8.0,3.0,1,2,43,32.72,0
0,40,0,2148,60.0,360.0,23.0,1,1,39,1528.32,0
0,41,0,3893,66.0,2.0,34.0,1,1,43,228.745,0
0,41,0,2088,58.0,3.0,32.0,1,1,40,110.07,0
0,41,1,3470,82.0,33.0,27.0,1,1,38,274.08,0
0,41,0,2055,39.0,286.0,17.0,1,1,40,1227.76,0
0,40,2,8810,121.0,145.0,42.0,1,1,39,937.24,0
0,41,0,13468,169.0,1.0,43.0,1,1,38,549.48,0
0,41,1,4210,83.0,3.0,24.0,1,1,34,183.72,0
0,41,0,5613,95.0,8.0,11.0,1,1,34,260.32,0
0,41,0,1933,54.0,9.0,16.0,1,2,43,115.48,0
0,41,3,14835,225.0,55.0,31.0,1,1,38,822.4,0
0,41,1,2790,27.0,484.0,7.0,1,1,40,2048.68,0
0,40,0,15180,182.0,151.0,29.0,1,1,41,1370.79,0
0,40,1,6195,86.0,187.0,25.0,1,1,42,999.24,0
0,40,0,570,14.0,1.0,10.0,1,2,35,30.78,0
0,41,0,405,14.0,14.0,7.0,1,2,37,72.76,0
0,40,0,0,0.0,1.0,0.0,1,2,44,4.5,1
0,40,0,7203,127.0,385.0,42.0,1,1,34,1833.2,0
0,40,1,11160,154.0,12.0,46.0,1,1,36,312.85,0
0,40,1,6413,75.0,109.0,36.0,1,1,34,782.46,0
0,36,0,650,47.0,17.0,16.0,1,2,37,95.88,1
0,39,8,10130,93.0,2.0,41.0,1,1,42,156.345,0
0,39,1,5513,98.0,27.0,23.0,1,1,40,373.995,1
0,37,0,2535,22.0,1.0,13.0,1,1,34,106.28,0
1,38,0,2685,41.0,10.0,15.0,1,2,39,149.04,1
0,39,0,1963,44.0,35.0,30.0,1,2,43,220.28,1
0,39,0,0,69.49568827850527,1.0,0.0,1,2,32,4.0,1
0,39,0,1363,25.0,1.0,5.0,1,1,30,37.2,0
0,36,1,6480,97.0,15.0,21.0,1,1,41,121.155,0
0,39,0,323,7.0,10.0,3.0,1,2,43,33.25,1
0,39,1,33,4.0,5.0,1.0,1,1,43,8.055,0
0,34,3,15770,238.0,1.0,79.0,1,1,35,724.86,0
0,37,3,6660,116.0,272.0,32.0,2,1,34,1528.92,0
0,39,0,3413,82.0,3.0,27.0,1,1,41,151.8,0
0,38,0,1360,44.0,39.0,19.0,1,2,31,212.16,0
0,39,0,2475,53.0,176.0,22.0,1,1,31,905.76,0
0,30,1,1010,36.0,194.0,10.0,2,1,35,920.07,0
0,29,0,1263,39.0,31.0,67.0,1,1,37,110.05,0
0,30,0,395,25.0,11.0,6.0,1,2,30,60.8,0
0,29,0,520,10.0,22.0,2.0,1,2,37,68.25,0
0,28,0,920,32.0,20.0,12.0,1,1,41,132.84,0
0,28,0,2920,61.0,9.0,22.0,1,1,31,155.24,0
0,21,0,1390,26.0,29.0,13.0,1,1,43,194.22,0
0,20,1,6087,141.0,86.0,41.0,2,1,43,667.26,0
0,18,0,8627,171.0,74.0,39.0,1,1,31,242.97,0
0,19,3,2547,45.0,32.0,18.0,1,1,33,231.68,0
0,12,1,4085,40.0,216.0,9.0,1,1,39,1029.0,0
0,12,1,1182,19.0,1.0,6.0,1,1,42,52.04,1
0,37,0,4775,76.0,23.0,15.0,1,1,39,321.795,0
0,38,0,723,10.0,8.0,2.0,1,2,38,68.985,0
0,36,0,2858,65.0,360.0,22.0,1,1,41,1751.535,0
0,37,0,4603,71.0,2.0,33.0,1,1,30,268.07,0
0,37,0,2798,63.0,3.0,31.0,1,1,35,173.855,0
0,37,1,4180,87.0,33.0,26.0,1,1,44,302.68,0
0,37,0,2765,44.0,286.0,16.0,1,1,32,1256.36,0
0,36,2,9520,126.0,145.0,41.0,1,1,42,965.84,0
0,37,0,14178,174.0,1.0,42.0,1,1,38,578.08,0
0,37,1,4920,88.0,3.0,23.0,1,1,39,212.32,0
0,37,0,6323,100.0,8.0,10.0,1,1,33,325.035,0
0,37,0,2643,59.0,9.0,15.0,1,2,33,144.08,0
1,37,3,15545,230.0,55.0,30.0,1,1,44,851.0,0
0,37,1,3500,32.0,484.0,6.0,1,1,32,2077.28,0
0,36,0,15890,187.0,151.0,28.0,1,1,32,1402.965,0
0,36,1,6905,91.0,187.0,24.0,1,1,38,1027.84,0
0,36,0,1280,19.0,1.0,9.0,1,2,33,62.955,0
0,37,0,1115,19.0,14.0,6.0,1,2,42,114.03,0
0,36,0,0,0.0,1.0,0.0,1,2,35,4.5,1
0,36,0,7913,132.0,385.0,41.0,1,1,39,2094.525,0
0,36,1,11870,159.0,12.0,45.0,1,1,35,529.16,0
0,36,1,7123,80.0,109.0,35.0,1,1,36,814.635,0
0,32,0,1360,52.0,17.0,15.0,1,2,35,140.04,1
0,35,8,10840,98.0,2.0,40.0,1,1,42,278.45,0
0,35,1,6223,103.0,27.0,22.0,1,1,32,406.17,0
0,33,0,3245,27.0,1.0,12.0,1,1,32,134.88,0
0,34,0,3395,46.0,10.0,14.0,1,2,40,177.64,1
1,35,0,2673,49.0,35.0,29.0,1,2,37,248.88,1
0,35,0,538,7.0,1.0,1.0,1,2,30,25.8,1
0,35,0,2073,30.0,1.0,4.0,1,1,41,88.12,0
0,32,1,7190,102.0,15.0,20.0,1,1,30,219.8,0
0,35,0,1033,12.0,10.0,2.0,1,2,31,51.125,1
0,35,1,743,9.0,5.0,1.0,1,1,34,18.78,0
0,30,3,16480,243.0,1.0,78.0,1,1,42,757.035,0
0,33,3,7370,121.0,272.0,31.0,2,1,42,1561.095,0
0,35,0,4123,87.0,3.0,26.0,1,1,34,202.95,0
0,34,0,2070,49.0,39.0,18.0,1,2,41,240.76,0
0,35,0,3185,58.0,176.0,21.0,1,1,41,937.935,0
0,26,1,1720,41.0,194.0,9.0,2,1,41,952.245,0
0,25,0,1973,44.0,31.0,66.0,1,1,31,127.925,0
0,26,0,1105,30.0,11.0,5.0,1,2,43,100.575,0
0,25,0,1230,15.0,22.0,1.0,1,2,32,86.125,0
0,24,0,1630,37.0,20.0,11.0,1,1,31,165.015,0
0,24,0,3630,66.0,9.0,21.0,1,1,34,183.84,0
0,17,0,2100,31.0,29.0,12.0,1,1,41,226.395,0
0,16,1,6797,146.0,86.0,40.0,2,1,36,854.865,0
0,14,0,9337,176.0,74.0,38.0,1,1,41,422.825,0
0,15,3,3257,50.0,32.0,17.0,1,1,37,260.28,0
0,8,1,4795,45.0,216.0,8.0,1,1,42,1057.6,0
0,8,1,1892,24.0,1.0,5.0,1,1,44,80.64,1
0,35,0,3355,54.0,0.0,15.0,1,1,42,153.405,0
0,36,0,0,69.49568827850527,0.0,0.0,1,2,44,0.0,0
0,34,0,1438,43.0,327.0,22.0,1,1,31,1538.145,0
0,35,0,3183,49.0,0.0,33.0,1,1,40,177.76,0
0,35,0,1378,41.0,0.0,31.0,1,1,31,78.045,0
0,35,0,2760,65.0,0.0,26.0,1,1,31,127.125,0
0,35,0,1345,22.0,253.0,16.0,1,1,40,1066.68,0
0,34,0,8100,104.0,112.0,41.0,1,1,31,776.16,0
0,35,0,12758,152.0,0.0,42.0,1,1,34,516.4,0
0,35,0,3500,66.0,0.0,23.0,1,1,38,142.64,0
0,35,0,4903,78.0,0.0,10.0,1,1,41,224.145,0
0,35,0,1223,37.0,0.0,15.0,1,2,38,50.4,0
0,35,1,14125,208.0,22.0,30.0,1,1,43,743.985,0
0,35,0,2080,10.0,451.0,6.0,1,1,44,1887.6,0
0,34,0,14470,165.0,118.0,28.0,1,1,35,1189.575,0
0,34,0,5485,69.0,154.0,24.0,1,1,33,838.16,0
0,34,0,0,0.0,0.0,0.0,1,2,33,0.0,0
0,35,0,0,0.0,0.0,0.0,1,2,38,0.0,0
0,34,0,0,0.0,0.0,0.0,1,2,33,0.0,1
0,34,0,6493,110.0,352.0,41.0,1,1,33,1881.135,0
0,34,0,10450,137.0,0.0,45.0,1,1,34,423.48,0
0,34,0,5703,58.0,76.0,35.0,1,1,31,601.245,0
1,30,0,0,0.0,0.0,0.0,1,2,38,0.0,1
0,33,6,9420,76.0,0.0,40.0,1,1,39,237.4,0
1,33,0,4803,81.0,0.0,22.0,1,1,34,219.78,1
0,31,0,1825,5.0,0.0,12.0,1,1,38,73.2,0
0,32,0,1975,24.0,0.0,14.0,1,2,42,89.955,1
0,33,0,1253,27.0,2.0,29.0,1,2,35,59.2,1
1,33,0,0,0.0,0.0,0.0,1,2,37,0.0,1
0,33,0,653,8.0,0.0,4.0,1,1,36,26.44,0
0,30,0,5770,80.0,0.0,20.0,1,1,30,146.25,0
0,33,0,0,0.0,0.0,0.0,1,2,32,0.0,1
0,33,0,0,0.0,0.0,0.0,1,1,36,0.0,0
0,28,1,15060,221.0,0.0,78.0,1,1,30,687.645,0
0,31,1,5950,99.0,239.0,31.0,2,1,37,1347.705,0
0,33,0,2703,65.0,0.0,26.0,1,1,33,124.56,0
0,32,0,650,27.0,6.0,18.0,1,2,32,51.08,0
0,33,0,1765,36.0,143.0,21.0,1,1,38,724.545,0
0,24,0,300,19.0,161.0,9.0,2,1,36,738.855,0
0,23,0,553,22.0,0.0,66.0,1,1,36,14.375,0
0,24,0,0,0.0,0.0,0.0,1,2,42,0.0,0
0,23,0,0,0.0,0.0,0.0,1,2,43,0.0,0
0,22,0,210,15.0,0.0,11.0,1,1,43,10.125,0
0,22,0,2210,44.0,0.0,21.0,1,1,41,90.16,0
0,15,0,680,9.0,0.0,12.0,1,1,35,31.005,0
0,14,0,5377,124.0,53.0,40.0,2,1,39,594.055,0
0,12,0,7917,154.0,41.0,38.0,1,1,35,304.275,0
0,13,1,1837,28.0,0.0,17.0,1,1,33,74.6,0
0,6,0,3375,23.0,183.0,8.0,1,1,43,867.92,0
0,6,0,472,2.0,0.0,5.0,1,1,33,21.33,1
0,36,0,4065,65.0,0.0,15.0,1,1,33,185.85,0
0,37,0,0,0.0,0.0,0.0,1,2,32,0.0,0
0,35,0,2148,54.0,352.0,22.0,1,1,32,1683.09,0
0,36,0,3893,60.0,0.0,33.0,1,1,34,217.415,0
0,36,0,2088,52.0,0.0,31.0,1,1,41,117.7,0
0,36,0,3470,76.0,25.0,26.0,1,1,43,272.07,0
0,36,0,2055,33.0,278.0,16.0,1,1,41,1195.52,0
0,35,1,8810,115.0,137.0,41.0,1,1,36,905.0,0
0,36,0,13468,163.0,0.0,42.0,1,1,39,545.24,0
0,36,0,4210,77.0,0.0,23.0,1,1,40,171.48,0
0,36,0,5613,89.0,0.0,10.0,1,1,37,256.59,0
0,36,0,1933,48.0,1.0,15.0,1,2,34,83.24,0
0,36,2,14835,219.0,47.0,30.0,1,1,44,790.16,0
0,36,0,2790,21.0,476.0,6.0,1,1,44,2016.44,0
0,35,0,15180,176.0,143.0,28.0,1,1,30,1334.52,0
0,35,0,6195,80.0,179.0,24.0,1,1,32,967.0,0
0,35,0,570,8.0,0.0,9.0,1,2,37,26.01,0
0,36,0,405,8.0,6.0,6.0,1,2,39,45.585,0
1,35,0,0,0.0,0.0,0.0,1,2,31,0.0,1
0,35,0,7203,121.0,377.0,41.0,1,1,44,2026.08,0
0,35,0,11160,148.0,4.0,45.0,1,1,44,468.32,0
0,35,0,6413,69.0,101.0,35.0,1,1,37,746.19,0
0,31,0,650,41.0,9.0,15.0,1,2,40,71.595,1
0,34,7,10130,87.0,0.0,40.0,1,1,41,255.425,0
0,34,0,5513,92.0,19.0,22.0,1,1,32,337.725,1
0,32,0,2535,16.0,0.0,12.0,1,1,43,102.04,0
0,33,0,2685,35.0,2.0,14.0,1,2,38,131.4,1
1,34,0,1963,38.0,27.0,29.0,1,2,39,188.04,1
0,34,0,0,0.0,0.0,0.0,1,2,41,0.0,1
0,34,0,1363,19.0,0.0,4.0,1,1,34,55.28,0
0,31,0,6480,91.0,7.0,20.0,1,1,44,181.775,0
1,34,0,323,1.0,2.0,2.0,1,2,33,13.1,1
0,34,0,0,0.0,0.0,0.0,1,1,33,0.0,0
0,29,2,15770,232.0,0.0,78.0,1,1,34,720.09,0
0,32,2,6660,110.0,264.0,31.0,2,1,38,1492.65,0
0,34,0,3413,76.0,0.0,26.0,1,1,39,157.005,0
0,33,0,1360,38.0,31.0,18.0,1,2,32,179.92,0
0,34,0,2475,47.0,168.0,21.0,1,1,36,869.49,0
0,25,0,1010,30.0,186.0,9.0,2,1,36,883.8,0
0,24,0,1263,33.0,23.0,66.0,1,1,43,89.9,0
0,25,0,395,19.0,3.0,5.0,1,2,30,32.13,0
0,24,0,520,4.0,14.0,1.0,1,2,41,48.1,0
0,23,0,920,26.0,12.0,11.0,1,1,31,96.57,0
0,23,0,2920,55.0,1.0,21.0,1,1,43,123.0,0
0,16,0,1390,20.0,21.0,12.0,1,1,38,157.95,0
0,15,0,6087,135.0,78.0,40.0,2,1,39,771.21,0
0,13,0,8627,165.0,66.0,38.0,1,1,36,384.8,0
0,14,2,2547,39.0,24.0,17.0,1,1,41,199.44,0
0,7,0,4085,34.0,208.0,8.0,1,1,44,996.76,0
0,7,0,1182,13.0,0.0,5.0,1,1,41,53.775,1
0,36,0,4065,65.0,0.0,15.0,1,1,30,185.85,0
0,37,0,0,0.0,0.0,0.0,1,2,34,0.0,0
0,35,0,2148,54.0,352.0,22.0,1,1,35,1683.09,0
0,36,0,3893,60.0,0.0,33.0,1,1,32,217.415,0
0,36,0,2088,52.0,0.0,31.0,1,1,31,117.7,0
0,36,0,3470,76.0,25.0,26.0,1,1,43,272.07,0
0,36,0,2055,33.0,278.0,16.0,1,1,38,1195.52,0
0,35,1,8810,115.0,137.0,41.0,1,1,39,905.0,0
0,36,0,13468,163.0,0.0,42.0,1,1,41,545.24,0
0,36,0,4210,77.0,0.0,23.0,1,1,35,171.48,0
0,36,0,5613,89.0,0.0,10.0,1,1,30,256.59,0
0,36,0,1933,48.0,1.0,15.0,1,2,30,83.24,0
0,36,2,14835,219.0,47.0,30.0,1,1,44,790.16,0
0,36,0,2790,21.0,476.0,6.0,1,1,31,2016.44,0
0,35,0,15180,176.0,143.0,28.0,1,1,40,1334.52,0
0,35,0,6195,80.0,179.0,24.0,1,1,35,967.0,0
0,35,0,570,8.0,0.0,9.0,1,2,32,26.01,0
0,36,0,405,8.0,6.0,6.0,1,2,30,45.585,0
0,35,0,0,0.0,0.0,0.0,1,2,40,0.0,1
0,35,0,7203,121.0,377.0,41.0,1,1,41,2026.08,0
0,35,0,11160,148.0,4.0,45.0,1,1,38,468.32,0
0,35,0,6413,69.0,101.0,35.0,1,1,32,746.19,0
1,31,0,650,41.0,9.0,15.0,1,2,39,71.595,1
0,34,7,10130,87.0,0.0,40.0,1,1,42,255.425,0
0,34,0,5513,92.0,19.0,22.0,1,1,37,337.725,1
0,32,0,2535,16.0,0.0,12.0,1,1,31,102.04,0
1,33,0,2685,35.0,2.0,14.0,1,2,41,131.4,1
0,34,0,1963,38.0,27.0,29.0,1,2,39,188.04,1
1,34,0,0,0.0,0.0,0.0,1,2,32,0.0,1
0,34,0,1363,19.0,0.0,4.0,1,1,31,55.28,0
0,31,0,6480,91.0,7.0,20.0,1,1,33,181.775,0
0,34,0,323,1.0,2.0,2.0,1,2,30,13.1,1
0,34,0,0,0.0,0.0,0.0,1,1,42,0.0,0
0,29,2,15770,232.0,0.0,78.0,1,1,44,720.09,0
0,32,2,6660,110.0,264.0,31.0,2,1,42,1492.65,0
0,34,0,3413,76.0,0.0,26.0,1,1,32,157.005,0
0,33,0,1360,38.0,31.0,18.0,1,2,31,179.92,0
0,34,0,2475,47.0,168.0,21.0,1,1,43,869.49,0
0,25,0,1010,30.0,186.0,9.0,2,1,40,883.8,0
0,24,0,1263,33.0,23.0,66.0,1,1,42,89.9,0
0,25,0,395,19.0,3.0,5.0,1,2,39,32.13,0
0,24,0,520,4.0,14.0,1.0,1,2,34,48.1,0
0,23,0,920,26.0,12.0,11.0,1,1,34,96.57,0
0,23,0,2920,55.0,1.0,21.0,1,1,41,123.0,0
0,16,0,1390,20.0,21.0,12.0,1,1,37,157.95,0
0,15,0,6087,135.0,78.0,40.0,2,1,39,771.21,0
0,13,0,8627,165.0,66.0,38.0,1,1,38,384.8,0
0,14,2,2547,39.0,24.0,17.0,1,1,43,199.44,0
0,7,0,4085,34.0,208.0,8.0,1,1,38,996.76,0
0,7,0,1182,13.0,0.0,5.0,1,1,39,53.775,1
0,40,1,4675,77.0,12.0,19.0,1,1,33,238.08,0
0,41,0,623,11.0,14.0,6.0,1,2,35,81.36,0
0,39,1,2758,66.0,366.0,26.0,1,1,38,1576.96,0
0,40,1,4503,72.0,8.0,37.0,1,1,42,295.625,0
0,40,1,2698,64.0,9.0,35.0,1,1,44,164.79,0
0,40,2,4080,88.0,39.0,30.0,1,1,33,322.72,0
0,40,1,2665,45.0,292.0,20.0,1,1,31,1276.4,0
0,39,3,9420,127.0,151.0,45.0,1,1,37,985.88,0
